video_id,title,channel,channel_id,published_at,duration_sec,view_count,like_count,comment_count,keyword,layer,subscribers,days_since,vpd,engagement_rate,views_per_sub,description,url,form,year,published_date,content_type
naDwgBbgQRU,디폴트 옵션(사전지정운용제도)이 뭐길래?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-08T07:00:20Z,831,3922,14,1,금융투자아카데미 전체,전체업로드,43700,1063.0,3.7,0.382,0.0897,"정기예금 만기가 되면 만기일 바로 다른 상품으로 갈아타시나요? 만기 때 운용하지 않고 그대로 방치했을 때 기본적으로 운용할 상품을 미리 지정하는 제도를 사전지정운용제도 즉, 디폴트 옵션이라고 합니다. 디폴트 옵션 적용 대상과 방법을 알아보고 디폴트 옵션 금융상품에 대해서 함께 살펴봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 카카오톡 채널 : https://pf.kakao.com/_xlIIxfT
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#디폴트옵션 #사전지정운용제도 #dc형퇴직연금 #IRP #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=naDwgBbgQRU,롱폼,2023,2023-08-08,longform
rB-ABi6HUz0,퇴직연금 가입자가 금융상품 고를 때 반드시 물어야 할 3가지,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-03T07:00:32Z,769,4393,36,2,금융투자아카데미 전체,전체업로드,43700,1068.0,4.1,0.865,0.1005,"퇴직연금, IRP 계좌에 어떤 금융상품을 넣어야  할까? 퇴직연금 가입자가 금융상품을 고를 때 점검해야 할 3가지를 알려드립니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#퇴직연금 #금융상품선택방법 #IRP #시중금리 #예금자보호 #투자역량 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=rB-ABi6HUz0,롱폼,2023,2023-08-03,longform
QE71kV8syoY,"은퇴 후 달라지는 건강보험료, 폭탄이 될 수도 있다?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-08-01T07:00:17Z,1026,11366,164,2,금융투자아카데미 전체,전체업로드,43700,1070.0,10.6,1.46,0.2601,"은퇴 후 피부양자가 되면 건강보험료를 납부하지 않고도 동일한 혜택을 볼 수 있지만, 그렇지 못 한 경우가 많습니다. 지역가입자의 경우 소득, 재산, 자동차에 건강보험료가 부과됩니다. 은퇴 후 지역가입자가 되더라도 건강보험료 줄일 수 있는 방법을 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP4S6QBsTIkvlpzpDlNm1j2m
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
#건강보험료 #건강보험지역가입자 #임의계속가입 #지역건강보험료 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=QE71kV8syoY,롱폼,2023,2023-08-01,longform
wbf6JuGyPas,퇴직연금(DCᆞIRP)은 어디에 어떻게 투자해야 하나요?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-27T07:00:21Z,810,5257,42,1,금융투자아카데미 전체,전체업로드,43700,1075.0,4.9,0.818,0.1203,"과일 바구니, 꽃다발이 연금계좌라면 그 안에 담긴 과일, 꽃은 금융상품과 같다고 볼 수 있습니다. 그렇다면, DC형 퇴직연금과 IRP 가입자는 해당 적립금을 어떤 금융상품에 투자할 수 있을까요? 나에게 적합한 금융상품을 꾸준하게 잘 운용하여 좋은 수익을 내는 방법을 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#DC형퇴직연금 #IRP계좌 #퇴직연금운용 #퇴직연금투자상품 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=wbf6JuGyPas,롱폼,2023,2023-07-27,longform
oLJw2sqLAdo,"농사도 짓고, 연금도 받는 농지연금",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-25T07:00:33Z,683,15944,223,1,금융투자아카데미 전체,전체업로드,43700,1077.0,14.8,1.405,0.3649,"주택연금과 농지연금 동시에 받을 수 있다는 사실 알고 계시나요? 귀농 귀촌자라면 꼭 알아야 할 농지연금 제도 가입 조건, 연금액이 결정되는 조건들과 수령받을 수 있는 최대 금액에 대해 알아봅니다. 또한 농지 소유자가 사망했을 때 연금의 귀속은 어떻게 되는지 살펴봅니다. 
　
https://youtube.com/playlist?list=PL8XSXtoKTTP4S6QBsTIkvlpzpDlNm1j2m
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#농지연금 #농지연금가입조건 #농지연금수령액 #농지연금종류 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=oLJw2sqLAdo,롱폼,2023,2023-07-25,longform
gtivbUoS_NM,연금계의 멀티플레이어 IRP 200% 활용법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-20T07:00:30Z,667,5390,36,0,금융투자아카데미 전체,전체업로드,43700,1082.0,5.0,0.668,0.1233,"직장인들이 퇴직할 때 퇴직급여를 이체하는 연금계의 멀티플레이어 IRP(개인형 퇴직연금)에 대해 살펴봅니다. 크게 5가지의 탁월한 효과를 누릴 수 있는 IRP 꼭 활용해야 하는 이유를 확인해보세요.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#IRP #세액공제 #노후준비 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=gtivbUoS_NM,롱폼,2023,2023-07-20,longform
eLVd4S2jEcQ,씨드머니가 적은 프리랜서에게 가장 적합한 주식 투자방법!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-19T07:00:30Z,1400,3306,35,8,금융투자아카데미 전체,전체업로드,43700,1083.0,3.1,1.301,0.0757,"세 명의 프리랜서와 함께하는 프리랜서 맞춤 자산관리 특강!  소득이 불규칙한 프리랜서들을 위해3PRO TV 김동환 대표가 제시하는 투자의 지혜 얻는 방법, 투자의 원칙, 씨드머니 크기에 따른 전략적인 투자 방법 등에 대해 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
#프리랜서자산관리 #씨드머니 #투자원칙 #투자습관 #소액재테크 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=eLVd4S2jEcQ,롱폼,2023,2023-07-19,longform
NI9VR1KsCy0,"은퇴 후 소득공백, 주택연금으로 해결될까?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-18T07:00:06Z,1195,14091,132,2,금융투자아카데미 전체,전체업로드,43700,1084.0,13.0,0.951,0.3224,"주택연금은 평생 내 집에 살면서 안정적으로 연금을 수령하고, 받아온 연금액이 집값보다 많아도 갚을 필요가 없는 연금입니다. 주택연금의 가입 조건과 6가지 세제 혜택 그리고 집값이 오르거나 이사를 할 경우 등 다양한 상황별 주택연금 관리 방법을 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 포스트 : http://naver.me/xOG0WSVH
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#주택연금 #주택연금 세제혜택 #연금 크레바스 #집값상승 주택연금 #연금액 계산법 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=NI9VR1KsCy0,롱폼,2023,2023-07-18,longform
AxVUFBulF8U,연금은 움직이는 거야! 연금 이동 제도를 효과적으로 활용하려면?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-13T07:00:08Z,846,4089,23,0,금융투자아카데미 전체,전체업로드,43700,1089.0,3.8,0.562,0.0936,"잡은 물고기에게는 미끼를 주지 않는다!? 현재 가입되어 있는 연금 그대로 유지하는 게 정답일까? 나의 연금, 어떻게 하면 이동할 수 있고 왜 이동해야 하는지 그 이유에 대해 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#연금이동제도 #퇴직연금제도 #임금피크제 #연금계좌 #연금저축 #IRP #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=AxVUFBulF8U,롱폼,2023,2023-07-13,longform
6fasFVxuMy4,프리랜서의 가장 중요한 자산관리 요소는 몸값?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-12T07:00:02Z,1301,2868,19,1,금융투자아카데미 전체,전체업로드,43700,1090.0,2.6,0.697,0.0656,"직장인들의 희망사항, 시장에서 인정받는 프리랜서로 독립? 프리랜서에게 가장 중요한 자산관리 요소는 과연 몸값일까요? 삼프로TV 김동환 대표와 함께 프리랜서의 투자 포트폴리오 구성 방법과 주식투자 등을 통해 자산을 축적할 수 있는 노하우에 대해 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
#프리랜서자산관리 #3프로TV #3PRO TV #포트폴리오구성방법 #자산배분 #투자방법 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=6fasFVxuMy4,롱폼,2023,2023-07-12,longform
VGQlK3nmpEU,"오래된 연금상품, 구 개인연금 200% 활용하기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-11T07:00:11Z,744,32042,335,17,금융투자아카데미 전체,전체업로드,43700,1091.0,29.4,1.099,0.7332,"2001년 새로운 개인연금의 도입으로 2001년 전과 후 개인연금 혜택에 차이가 있습니다. 일례로 2001년 이전 개인연금은 소득공제를 받을 수 있습니다. 오래된 개인연금의 다양한 혜택과 활용방법에 대해 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 포스트 : http://naver.me/xOG0WSVH
　
#개인연금 #개인연금소득공제 #구개인연금 #개인연금이전 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=VGQlK3nmpEU,롱폼,2023,2023-07-11,longform
1mA4ehNcFkA,해외 ETF를 연금계좌에서 투자하면 좋은 이유는?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-06T07:00:01Z,935,5574,53,1,금융투자아카데미 전체,전체업로드,43700,1096.0,5.1,0.969,0.1276,"아는 만큼 절세할 수 있다! 노후를 대비한 연금 투자를 하면서 절세 할 수 있는 금융상품에 대해 알아봅니다. 연금계좌 이외에도 세금을 절세할 수 있는 상품으로는 ISA 계좌가 있습니다. 만능계좌 ISA와 연금저축, IRP가 만났을 때 어떠한 시너지가 있는지 살펴봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#연금투자 #절세금융상품 #ISA #IRP #연금저축 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=1mA4ehNcFkA,롱폼,2023,2023-07-06,longform
zjzOKfVi4QI,헷갈리는 연금계좌 연금 수령 시 세금 총정리,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-07-04T07:00:34Z,1034,5928,36,2,금융투자아카데미 전체,전체업로드,43700,1098.0,5.4,0.641,0.1357,"2001년 새로운 개인연금의 도입으로 2001년 전과 후 개인연금 혜택에 차이가 있습니다. 일례로 2001년 이전 개인연금은 소득공제를 받을 수 있습니다. 오래된 개인연금의 다양한 혜택과 활용방법에 대해 알아봅니다.
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
● 투교협 포스트 : http://naver.me/xOG0WSVH
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#개인연금 #개인연금소득공제 #구개인연금 #개인연금이전 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=zjzOKfVi4QI,롱폼,2023,2023-07-04,longform
u0YYPBD5sqM,"ISA가 연금계좌를 만났을 때, 어떤 혜택이 있나요?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-06-29T07:00:26Z,1025,4807,51,4,금융투자아카데미 전체,전체업로드,43700,1103.0,4.4,1.144,0.11,"아는 만큼 절세할 수 있다! 노후를 대비한 연금 투자를 하면서 절세 할 수 있는 금융상품에 대해 알아봅니다. 연금계좌 이외에도 세금을 절세할 수 있는 상품으로는 ISA 계좌가 있습니다. 만능계좌 ISA와 연금저축, IRP가 만났을 때 어떠한 시너지가 있는지 살펴봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP7qAU7uBSu4pH5hHpihptQo
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.
　
#연금투자 #절세금융상품 #ISA #IRP #연금저축 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=u0YYPBD5sqM,롱폼,2023,2023-06-29,longform
QRfb930FIXs,연금계좌 세액공제 남들보다 많이 받는 법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2023-06-27T07:00:17Z,900,3763,26,2,금융투자아카데미 전체,전체업로드,43700,1105.0,3.4,0.744,0.0861,"연금저축과 IRP는 일 년 동안 얼마까지 납입할 수 있을까요? 노후를 위한 연금저축과 IRP, 세액공제를 받으며 저축할 수 있는 한도가 다르다는 사실 알고 계시나요? 연금계좌 연말정산 세액공제 남들보다 많이 받는 법을 알아봅니다.
　
https://youtube.com/playlist?list=PL8XSXtoKTTP4S6QBsTIkvlpzpDlNm1j2m
　
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#연금계좌 #연말정산세액공제 #연금저축 #IRP #ISA #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=QRfb930FIXs,롱폼,2023,2023-06-27,longform
