video_id,title,channel,channel_id,institution,institution_type,official_status,credibility_note,published_at,duration_sec,view_count,like_count,comment_count,description,url,form,content_type,is_investment_related,is_risk_safety_related,matched_investment_keywords,matched_risk_keywords,subscribers,published_date,year,days_since,vpd,engagement_rate,views_per_sub
vkfqXxwG_yQ,"[전주시청 금융특강2. 4부] 박원주 소장의 ""투자성공을 위한 원칙과 기준!""",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-21T07:45:02Z,1331,141,1,0,"투자를 하는데 가장 염두에 두어야 할 것 이 무엇인지, 주식시장에서 일반적으로 통용되고 인정되는 것으로 성공적인 투자성과를 얻기위한 투자의 원칙과 기준은 무엇인지 알아봅니다. 

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

#주식투자원칙 #장기분산투자 #패시브펀드 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=vkfqXxwG_yQ,롱폼,longform,1,0,"주식, 투자, 펀드",,43800,2022-10-21,2022,1357.9,0.1,0.709,0.0032
LVGI2JSCr9I,"[전주시청 금융특강2. 3부] 박원주 소장의 ""투자목표 정하는 방법!""",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-21T07:30:03Z,615,71,1,0,"주식투자 수익률 목표는 몇 %가 적당할까요? 그리고 이 수익률을 달성하기 위해 가져야 할 마음가짐과 방법은 무엇이 있을까요? 개인별 사정에 따라 달라질 수 있지만 주식투자 시 알아두어야 할 기본적 사항과 요건에 대해 알아봅니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

#주식투자적정수익률 #분산투자 #행동편향 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=LVGI2JSCr9I,롱폼,longform,1,0,"주식, 투자",,43800,2022-10-21,2022,1357.9,0.1,1.408,0.0016
H5ZmObuQo1A,"[전주시청 금융특강2. 2부] 박원주 소장의 ""투자성공을 방해하는 가장 큰 요소는?""",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-21T07:15:00Z,1092,82,1,0,"내가 투자 실패하는 원인은 대체 어디에 있을까? 인간이기에 어쩔 수 없이 빠지기 쉬운 각종 편향적인 행동에 대하여 알아봅니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

#행동편향 #행동경제학 #투자성향 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=H5ZmObuQo1A,롱폼,longform,1,0,투자,,43800,2022-10-21,2022,1358.0,0.1,1.22,0.0019
LvR3qX2KR7g,"[전주시청 금융특강2. 1부] 박원주 소장의 ""Know Myself 진단부터 해라!""",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-21T07:00:18Z,1353,157,3,0,"투자에 있어 나 자신의 성향을 알고 이를 투자 시 참조하여야 성공적인 투자에 다가설 수 있으며 생활의 질을 유지하면서 스트레스 적은 투자 생활을 영위할 수도 있습니다.
투자의 원칙과 기준에 대하여 알아보며 나 자신의 투자 성향을 알 수 있는 진단 프로그램으로 알투플러스에 대하여도 알아봅니다.

# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

#주식투자원칙 #나의투자성향 #투자성향진단프로그램 #전국투자자교육협의회 #투교협",https://www.youtube.com/watch?v=LvR3qX2KR7g,롱폼,longform,1,0,"주식, 투자",,43800,2022-10-21,2022,1358.0,0.1,1.911,0.0036
EhstfmfUz4k,"[여이주TV]#29, 디지털 금융사기 사례와 대처방법 (보이스피싱,스미싱,파밍,주식리딩방)",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-20T07:00:09Z,2005,5519,42,0,"안전한 디지털 금융을 위해 디지털 금융 사기에 어떻게 대응할 것인지, 주식리딩방을 어떻게 바라볼 것인지에 대해서 알아봅니다. 피싱, 파밍, 스미싱과 같은 디지털 금융 사기란 무엇인지 알아보고, 그 예방법에 대해 학습해 봅니다. 더불어 금융감독원에서 공개한 ""보이스피싱 피해예방 10계명""을 함께 살펴보고 금융 사기를 당했을 때의 피해 구제 방법도 알아봅니다. 광고성 문자/메일을 통해 투자자들을 현혹하는 주식리딩방의 정체와 피해를 예방하는 방법에 대해 알아봅니다.
　
▶ 디지털 금융 사기란? (06:56)
▶ 주식리딩방 대응하기 (18:26)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured

#디지털금융사기 #주식리딩방 #보이스피싱 #스미싱 #파밍",https://www.youtube.com/watch?v=EhstfmfUz4k,롱폼,longform,1,1,"주식, 투자","사기, 피해, 보이스피싱, 리딩방",43800,2022-10-20,2022,1359.0,4.1,0.761,0.126
GqDUxjkiVOs,(온라인 특강. 2부) 똘똘한 ETF 투자 전략은?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-17T07:30:09Z,1903,226,12,1,"부제 '험난한 금융시장 속 똑똑한 ETF 투자 전략'에서는 성장하는 산업과 관련된 ETF에 투자하면 개별 종목에 투자할 때 보다 확률적 판단이 쉬워지는데, 장기적으로 ETF를 똑똑하게 활용하는 투자전략은 무엇인지 살펴봅니다. 시장의 변동성 관리를 위해서는 경기 사이클을 잘 알아야 하는데, 경기 사이클을 알 수 있는 방법을 알아봅니다. 마지막으로 ETF가 어떤 투자 패턴의 사람에게 적합한 금융투자 상품인지 고찰해 봅니다.
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=GqDUxjkiVOs,롱폼,longform,1,0,"투자, ETF, 금융투자",,43800,2022-10-17,2022,1361.9,0.2,5.752,0.0052
oZqBPs2lap4,(온라인 특강. 1부) 뿌연 안개속! ETF 투자 계속해야 하나?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-17T07:00:10Z,1605,188,6,0,"부제 '하락장에 지친 투자자들, ETF 투자 계속해야 하나' 에서는 시장이 빠지는 하락장에서는 ETF도 속수무책인데 ETF를 주식보다 안전하게 투자하는 방법은 무엇인지 살펴봅니다. 최근에는 금융시장 하락과 환율 변동성을 활용하여 레버리지나 인버스 ETF에 투자를 하는 사람이 늘고 있는데 유의할 점이 무엇인지 알아봅니다.
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=oZqBPs2lap4,롱폼,longform,1,1,"주식, 투자, ETF",유의,43800,2022-10-17,2022,1362.0,0.1,3.191,0.0043
vF4Lc5ZPBc8,"[여이주TV]#28, 스마트폰으로 투자 정보 찾아보기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-13T07:00:20Z,1411,11276,78,0,"안전한 투자를 위해서는 묻지마 투자가 아닌 최소한의 정보는 알고 투자해야 합니다. 이때 우리는 각 분야의 전문 애널리스트들이 철저히 분석하여 작성한 기업 분석 보고서의 도움을 받을 수 있습니다. 이러한 기업 분석 자료는 어디에서 찾아볼 수 있을지, 그리고 어떤 내용들을 참고해야 하는지 알아봅니다.
　
▶ 스마트폰으로 분석보고서 찾아보기 (05:43)
▶ 스마트폰으로 공시내용 찾아보기 (12:09)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=vF4Lc5ZPBc8,롱폼,longform,1,0,투자,,43800,2022-10-13,2022,1366.0,8.3,0.692,0.2574
gNd5qxyJpEg,(온라인 특강. 2부) 돈 잃어 열 받아! 게임이나 할까?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-11T07:30:12Z,1381,98,7,0,"부제 '게임 업종 현황과 향후 전망'에서는 국내 6개 게임사의 21년도 1인당 평균 급여가 전년 대비 38% 증가하여 인건비 비중이 높아져 평균 영업 이익률이 대폭 하락하는 주요 원인이 되었는데, 올해 게임 산업의 현황은 어떤지 알아봅니다. 금년 하반기와 내년도 PC와 콘솔 게임 신규 출시가 국내 게임사들의 경쟁력을 강화하고 북미와 유럽의 게임 시장 진출로 이어져 새로운 투자처가 될 수 있을 것으로 예상되는데, 국내 게임사들의 글로벌 경쟁력은 어떤지 분석해 봅니다.
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=gNd5qxyJpEg,롱폼,longform,1,0,투자,,43800,2022-10-11,2022,1367.9,0.1,7.143,0.0022
9nVBx4PTdM0,(온라인 특강. 1부) 네이버와 카카오! 이륙하려나?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-11T07:00:12Z,1508,233,5,0,"부제 '인터넷 업종 현황과 향후 전망'에서는 미국 증시의 하락과 국내 기술주의 밸류에이션 부담으로 2분기부터 인터넷 업종 수익률 하락폭이 확대되고 있는데, 금년도 인터넷 업체들의 현황과 성과가 부진한 이유가 무엇인지 조망해 봅니다. 경기가 턴어라운드 될 경우 인터넷 업종의 실적 개선폭이 타 업종보다 좋을 것으로 전망되고 있는데, 지금 인터넷 산업에 관심을 가져야 하는 이유를 살펴봅니다.
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=9nVBx4PTdM0,롱폼,longform,1,1,투자,주의,43800,2022-10-11,2022,1368.0,0.2,2.146,0.0053
aiQr1b3PigQ,"[여이주TV]#27, 스마트폰으로 펀드 환매해보기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-10-06T07:00:01Z,1242,1999,20,0,"이번 시간에는 펀드 환매 시 고려해야 할 사항과 원칙, 용어들에 대해 자세히 알아봅니다. 펀드의 기준가격이 무엇인지, 펀드의 환매기준일은 어떠한지, 펀드의 과세는 어떻게 이뤄지는지 알아봅니다. 그리고 구입했던 펀드를 직접 환매해보고, 환매한 펀드를 다시 취소하는 과정까지 모두 배워봅니다.
　
▶ 펀드 환매 시 고려사항 (04:11)
▶ 스마트폰으로 펀드 환매해보기 (12:18)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=aiQr1b3PigQ,롱폼,longform,1,0,"투자, 펀드",,43800,2022-10-06,2022,1373.0,1.5,1.001,0.0456
Z0qtavYoiuA,"[여이주TV]#26, 스마트폰으로 펀드 매수해보기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-09-29T07:00:21Z,1556,2658,18,0,"펀드 매수할 때 발생하는 여러가지 비용에 대해 자세히 알아보고, 이 비용의 최소화를 통해 펀드투자 수익률을 높이는 방법에 대해 알아봅니다.
아울러 펀드란 무엇인지 알아보며, 판매회사, 자산운용회사, 신탁회사 그리고 일반사무관리회사의 정확한 차이를 짚어봅니다. 또한 펀드의 장점과 펀드의 종류 및 펀드 클래스에 대하여도 학습해봅니다. 후반부에서는 여이주TV와 함께 학습한 정보들을 바탕으로 스마트폰을 이용하여 나에게 적합한 펀드를 선택하여 직접 매수하는 방법을 실습해 봅니다.
　
▶ 펀드란 무엇인가 (04:44)
▶ 스마트폰으로 펀드 매수해보기 (13:31)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=Z0qtavYoiuA,롱폼,longform,1,0,"투자, 펀드",,43800,2022-09-29,2022,1380.0,1.9,0.677,0.0607
NbkI2sr5xo4,"[여이주TV]#25, 스마트폰으로 공모주 청약해보기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-09-22T07:00:11Z,1073,711,8,1,"코로나19 상황에서도 일반 공모주 청약에 대한 투자자들의 열기는 뜨거웠습니다. 그리고 각 증권사 지점에서는 상대적으로 인터넷 이용이 익숙하지 않은 고령층 투자자들이 줄지어 지점을 방문하는 모습이 눈에 띄었습니다. 이번 시간에는 공모주 청약이란 무엇인지, 청약은 어떠한 방법으로 하는지 알아보고, 여러가지 장점이 있는 공모주펀드에 대하여도 알아봅니다.
　
▶ 공모주 청약이란? (03:28)
▶ 공모주펀드 장점 (10:20)
▶ 스마트폰으로 공모주 청약해보기 (13:09)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=NbkI2sr5xo4,롱폼,longform,1,0,"투자, 펀드, 증권, 공모주",,43800,2022-09-22,2022,1387.0,0.5,1.266,0.0162
Erm0TKVKcSM,"[여이주TV]#24, 스마트폰으로 주식을 사고팔아보기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,전국투자자교육협의회,투자자 교육,기관 운영 채널,투자자교육협의회 교육 채널,2022-09-15T07:00:04Z,1987,22227,331,5,"투자할 때 참고할 만한 현명한 매도 매수 방법에 대해 알아봅니다.
주식이 어떻게 거래가 되고 주식 주문을 할 때 어떤 점들을 유의해야 하는지 기본 원칙에 대해 알아봅니다. 거래 체결 우선의 원칙이 무엇인지, 증거금 제도란 무엇인지를 알아보며 주문 방법과 주식 매매의 기술을 학습해봅니다. 
손안의 증권회사! 스마트폰으로 주식을 사고 팔아보기 어렵지 않습니다!
　
▶ 현명한 매매 방법은? (01:31)
▶ 주식 거래의 기본 원칙 (05:05)
▶ 스마트폰으로 주식 매수해보기 (20:57)
▶ 스마트폰으로 주식 매도해보기 (27:25)
　
# 나는 제대로 투자하고 있는 걸까?  '알투플러스' 투자검진 받아보기!! https://ktest.kofia.or.kr/
● 투교협 홈페이지 : https://www.kcie.or.kr/
● 투교협 페이스북 : https://www.facebook.com/kcie.edu/ 
● 투교협 포스트 : http://naver.me/xOG0WSVH
● 투교협 유튜브 : https://www.youtube.com/user/kcie01/featured",https://www.youtube.com/watch?v=Erm0TKVKcSM,롱폼,longform,1,1,"주식, 투자, 증권",유의,43800,2022-09-15,2022,1394.0,15.9,1.512,0.5075
